ID1	372		26	4783	526	12.8575	346704
ID1	373		26	4809	526	12.8928	347636
ID1	374		26	4835	526	12.9278	348568
ID1	375		26	4861	526	12.9627	349500
ID1	376		26	4887	527	12.9973	350432
ID1	377		27	4914	527	13.0345	351364
ID1	378		27	4941	527	13.0714	352296
ID1	379		27	4968	527	13.1082	353228
ID1	380		27	4995	527	13.1447	354160
ID1	381		27	5022	527	13.1811	355092
ID1	382		27	5049	527	13.2173	356024
ID1	383		27	5076	527	13.2533	356956
ID1	384		27	5103	527	13.2891	357888
ID1	385		27	5130	527	13.3247	358820
ID1	386		27	5157	527	13.3601	359752
ID1	387		27	5184	527	13.3953	360684
ID1	388		27	5211	527	13.4304	361616
ID1	389		27	5238	528	13.4653	362548
ID1	390		28	5266	528	13.5026	363480
ID1	391		28	5294	528	13.5396	364412
ID1	392		28	5322	528	13.5765	365344
ID1	393		28	5350	528	13.6132	366276
ID1	394		28	5378	528	13.6497	367208
ID1	395		28	5406	528	13.6861	368140
ID1	396		28	5434	528	13.7222	369072
ID1	397		28	5462	528	13.7582	370004
ID1	398		28	5490	528	13.794	370936
ID1	399		28	5518	528	13.8296	371868
ID1	400		28	5546	528	13.865	372800
ID1	401		28	5574	528	13.9002	373732
ID1	402		28	5602	528	13.9353	374664
ID1	403		28	5630	529	13.9702	375596
ID1	404		29	5659	529	14.0074	376528
ID1	405		29	5688	529	14.0444	377460
ID1	406		29	5717	529	14.0813	378392
ID1	407		29	5746	529	14.1179	379324
ID1	408		29	5775	529	14.1544	380256
ID1	409		29	5804	529	14.1907	381188
ID1	410		29	5833	529	14.2268	382120
ID1	411		29	5862	529	14.2628	383052
ID1	412		29	5891	529	14.2985	383984
ID1	413		29	5920	529	14.3341	384916
ID1	414		29	5949	529	14.3696	385848
ID1	415		29	5978	529	14.4048	386780
ID1	416		29	6007	529	14.4399	387712
ID1	417		29	6036	530	14.4748	388644
ID1	418		30	6066	530	14.512	389576
ID1	419		30	6096	530	14.5489	390508
ID1	420		30	6126	530	14.5857	391440
ID1	421		30	6156	530	14.6223	392372
ID1	422		30	6186	530	14.6588	393304
ID1	423		30	6216	530	14.695	394236
ID1	424		30	6246	530	14.7311	395168
ID1	425		30	6276	530	14.7671	396100
ID1	426		30	6306	530	14.8028	397032
ID1	427		30	6336	530	14.8384	397964
ID1	428		30	6366	530	14.8738	398896
ID1	429		30	6396	530	14.9091	399828
ID1	430		30	6426	530	14.9442	400760
ID1	431		30	6456	531	14.9791	401692
ID1	432		31	6487	531	15.0162	402624
ID1	433		31	6518	531	15.0531	403556
ID1	434		31	6549	531	15.0899	404488
ID1	435		31	6580	531	15.1264	405420
ID1	436		31	6611	531	15.1628	406352
ID1	437		31	6642	531	15.1991	407284
ID1	438		31	6673	531	15.2352	408216
ID1	439		31	6704	531	15.2711	409148
ID1	440		31	6735	531	15.3068	410080
ID1	441		31	6766	531	15.3424	411012
ID1	442		31	6797	531	15.3778	411944
ID1	443		31	6828	531	15.4131	412876
ID1	444		31	6859	531	15.4482	413808
ID1	445		31	6890	532	15.4831	414740
ID1	446		32	6922	532	15.5202	415672
ID1	447		32	6954	532	15.557	416604
ID1	448		32	6986	532	15.5938	417536
ID1	449		32	7018	532	15.6303	418468
ID1	450		32	7050	532	15.6667	419400
ID1	451		32	7082	532	15.7029	420332
ID1	452		32	7114	532	15.7389	421264
ID1	453		32	7146	532	15.7748	422196
ID1	454		32	7178	532	15.8106	423128
ID1	455		32	7210	532	15.8462	424060
ID1	456		32	7242	532	15.8816	424992
ID1	457		32	7274	532	15.9168	425924
ID1	458		32	7306	532	15.952	426856
ID1	459		32	7338	533	15.9869	427788
ID1	460		33	7371	533	16.0239	428720
ID1	461		33	7404	533	16.0607	429652
ID1	462		33	7437	533	16.0974	430584
ID1	463		33	7470	533	16.1339	431516
ID1	464		33	7503	533	16.1703	432448
ID1	465		33	7536	533	16.2065	433380
ID1	466		33	7569	533	16.2425	434312
ID1	467		33	7602	533	16.2784	435244
ID1	468		33	7635	533	16.3141	436176
ID1	469		33	7668	533	16.3497	437108
ID1	470		33	7701	533	16.3851	438040
ID1	471		33	7734	533	16.4204	438972
ID1	472		33	7767	533	16.4555	439904
ID1	473		33	7800	534	16.4905	440836
ID1	474		34	7834	534	16.5274	441768
ID1	475		34	7868	534	16.5642	442700
ID1	476		34	7902	534	16.6008	443632
ID1	477		34	7936	534	16.6373	444564
ID1	478		34	7970	534	16.6736	445496
ID1	479		34	8004	534	16.7098	446428
ID1	480		34	8038	534	16.7458	447360
ID1	481		34	8072	534	16.7817	448292
ID1	482		34	8106	534	16.8174	449224
ID1	483		34	8140	534	16.853	450156
ID1	484		34	8174	534	16.8884	451088
ID1	485		34	8208	534	16.9237	452020
ID1	486		34	8242	534	16.9588	452952
ID1	487		34	8276	535	16.9938	453884
ID1	488		35	8311	535	17.0307	454816
ID1	489		35	8346	535	17.0675	455748
ID1	490		35	8381	535	17.1041	456680
ID1	491		35	8416	535	17.1405	457612
ID1	492		35	8451	535	17.1768	458544
ID1	493		35	8486	535	17.213	459476
ID1	494		35	8521	535	17.249	460408
ID1	495		35	8556	535	17.2848	461340
ID1	496		35	8591	535	17.3206	462272
ID1	497		35	8626	535	17.3561	463204
ID1	498		35	8661	535	17.3916	464136
ID1	499		35	8696	535	17.4269	465068
ID1	500		35	8731	535	17.462	466000
ID1	501		35	8766	536	17.497	466932
ID1	502		36	8802	536	17.5339	467864
ID1	503		36	8838	536	17.5706	468796
ID1	504		36	8874	536	17.6071	469728
ID1	505		36	8910	536	17.6436	470660
ID1	506		36	8946	536	17.6798	471592
ID1	507		36	8982	536	17.716	472524
ID1	508		36	9018	536	17.752	473456
ID1	509		36	9054	536	17.7878	474388
ID1	510		36	9090	536	17.8235	475320
ID1	511		36	9126	536	17.8591	476252
ID1	512		36	9162	536	17.8945	477184
ID1	513		36	9198	536	17.9298	478116
ID1	514		36	9234	537	17.965	479048
ID1	515		37	9271	537	18.0019	479980
ID1	516		37	9308	537	18.0388	480912
ID1	517		37	9345	537	18.0754	481844
ID1	518		37	9382	537	18.112	482776
ID1	519		37	9419	537	18.1484	483708
ID1	520		37	9456	537	18.1846	484640
ID1	521		37	9493	537	18.2207	485572
ID1	522		37	9530	537	18.2567	486504
ID1	523		37	9567	537	18.2925	487436
ID1	524		37	9604	537	18.3282	488368
ID1	525		37	9641	537	18.3638	489300
ID1	526		37	9678	537	18.3992	490232
ID1	527		37	9715	537	18.4345	491164
ID1	528		37	9752	538	18.4697	492096
ID1	529		38	9790	538	18.5066	493028
ID1	530		38	9828	538	18.5434	493960
ID1	531		38	9866	538	18.58	494892
ID1	532		38	9904	538	18.6165	495824
ID1	533		38	9942	538	18.6529	496756
ID1	534		38	9980	538	18.6891	497688
ID1	535		38	10018	538	18.7252	498620
ID1	536		38	10056	538	18.7612	499552
ID1	537		38	10094	538	18.797	500484
ID1	538		38	10132	538	18.8327	501416
ID1	539		38	10170	538	18.8683	502348
ID1	540		38	10208	538	18.9037	503280
ID1	541		38	10246	538	18.939	504212
ID1	542		38	10284	539	18.9742	505144
ID1	543		39	10323	539	19.011	506076
ID1	544		39	10362	539	19.0478	507008
ID1	545		39	10401	539	19.0844	507940
ID1	546		39	10440	539	19.1209	508872
ID1	547		39	10479	539	19.1572	509804
ID1	548		39	10518	539	19.1934	510736
ID1	549		39	10557	539	19.2295	511668
ID1	550		39	10596	539	19.2655	512600
ID1	551		39	10635	539	19.3013	513532
ID1	552		39	10674	539	19.337	514464
ID1	553		39	10713	539	19.3725	515396
ID1	554		39	10752	539	19.4079	516328
ID1	555		39	10791	539	19.4432	517260
ID1	556		39	10830	540	19.4784	518192
ID1	557		40	10870	540	19.5153	519124
ID1	558		40	10910	540	19.552	520056
ID1	559		40	10950	540	19.5886	520988
ID1	560		40	10990	540	19.625	521920
ID1	561		40	11030	540	19.6613	522852
ID1	562		40	11070	540	19.6975	523784
ID1	563		40	11110	540	19.7336	524716
ID1	564		40	11150	540	19.7695	525648
ID1	565		40	11190	540	19.8053	526580
ID1	566		40	11230	540	19.841	527512
ID1	567		40	11270	540	19.8765	528444
ID1	568		40	11310	540	19.912	529376
